,g_id,mass,redshift,h_mass,central,galaxy_id,disk_sersic_index,sphere_sersic_index,disk_axis_ratio,disk_half_light_radius,sphere_half_light_radius,disk_mass_stellar,sphere_mass_stellar,sphere_axis_ratio,host_halo_mass,position_angles
51150976,8067357968.0,4880260.0,1.418165747697588,8375160537088.0,True,8067357968.0,1.0,4.0,0.5829365849494934,0.0005473965495407085,0.00027405989094463995,4811577.0,68683.0078125,0.9849694967269897,8375160537088.0,1.8521610270164766
51151254,8067359111.0,120154216.0,1.373312448568989,21581860438016.0,True,8067359111.0,1.0,4.0,0.9816044569015503,0.001024584822520916,0.0005318922190346063,69221408.0,50932812.0,0.9958620667457581,21581860438016.0,2.6796263498347623
51151531,8067360653.0,3173498112.0,1.4045918514806375,1173440692224.0,True,8067360653.0,1.0,4.0,0.5585243701934814,0.0012056967061810715,0.0007300172819656542,2061063936.0,1112434176.0,0.7784925103187561,1173440692224.0,1.4093569662528926
51151789,8067362204.0,63821736.0,1.3796572729289607,17718547841024.0,True,8067362204.0,1.0,4.0,0.8172996044158936,0.0008585186396518653,0.0004427972492227522,59282084.0,4539653.0,0.9371969699859619,17718547841024.0,1.6513999598213982
51152075,8067363586.0,23775634.0,1.3888515459488997,1156808835072.0,True,8067363586.0,1.0,4.0,0.9830428957939148,0.0008043141618181816,0.0004181448957978503,14595299.0,9180335.0,0.987596869468689,1156808835072.0,1.8331439263044387
51152391,8067365749.0,1240024192.0,1.4070971498599087,1005277413376.0,True,8067365749.0,1.0,4.0,0.781811535358429,0.003402362589405075,0.0015062729330538448,1142373248.0,97650936.0,0.901153564453125,1005277413376.0,2.7646839866263666
51152697,8067367664.0,327351168.0,1.4051150360561184,2418966265856.0,True,8067367664.0,1.0,4.0,0.45870068669319153,0.0011237528682209532,0.0005967458761217147,247531456.0,79819720.0,0.8549208641052246,2418966265856.0,1.919542331546844
51152993,8067369599.0,3918835712.0,1.4269139570797704,1193768517632.0,True,8067369599.0,1.0,4.0,0.9242829084396362,0.006280991107584631,0.0026442269432024167,459656640.0,3459179008.0,0.9928901791572571,1193768517632.0,2.1367568074305954
51153243,8067370389.0,27842185216.0,1.4109228256516557,83233530183680.0,True,8067370389.0,1.0,4.0,0.5999423861503601,0.005289170088008514,0.0030604276004819377,219982640.0,27622203392.0,0.8623623847961426,83233530183680.0,2.798017708726453
51153543,8067700605.0,665312896.0,1.473885389748061,1273231835136.0,True,8067700605.0,1.0,4.0,0.23366284370422363,0.0017345584557980922,0.000857632005643816,471287008.0,194025936.0,0.6073920726776123,1273231835136.0,2.74300905114643
51153854,8067702412.0,35005927424.0,1.466139400365786,2047537184768.0,True,8067702412.0,1.0,4.0,0.9187835454940796,0.0037450500118556902,0.002309608847445927,4.0255255699157715,35005927424.0,0.9822821021080017,2047537184768.0,1.1046119753473436
51154135,8067703657.0,1205389568.0,1.4844563132922572,1448790327296.0,True,8067703657.0,1.0,4.0,0.7121968269348145,0.0010160075826269475,0.0006111199532665809,1153095424.0,52294120.0,0.873654842376709,1448790327296.0,2.130233527498501
51154456,8067705804.0,23225302.0,1.4849493480329405,1897850470400.0,True,8067705804.0,1.0,4.0,0.4341154098510742,0.0005226201111308141,0.0002772999896344239,19590666.0,3634635.75,0.9280308485031128,1897850470400.0,0.2530744892386432
51154708,8067706635.0,1433440256.0,1.4655288006128968,1605868978176.0,True,8067706635.0,1.0,4.0,0.9445721507072449,0.00161629205067446,0.0008565322113977919,1316004096.0,117436112.0,0.9869492053985596,1605868978176.0,2.7743946709091225
51155007,8067708179.0,57785440.0,1.4386284598177115,2123304534016.0,True,8067708179.0,1.0,4.0,0.5731860399246216,0.0005436117348818321,0.0003106992878306851,23581150.0,34204288.0,0.9570878148078918,2123304534016.0,0.9029521578633906
51155313,8067710288.0,23426068480.0,1.4644858803506944,927664832512.0,True,8067710288.0,1.0,4.0,0.30849742889404297,0.0029632396517827934,0.0018933117029716953,0.004918579012155533,23426068480.0,0.6452043056488037,927664832512.0,2.7411869163285973
51155632,8067712319.0,3253953792.0,1.4566905651003386,3878770180096.0,True,8067712319.0,1.0,4.0,0.5752188563346863,0.0025629655425031717,0.0012758171216340321,1773356544.0,1480596992.0,0.8918918967247009,3878770180096.0,2.57059067585252
51155912,8067713919.0,120922064.0,1.4838273232002557,21356454346752.0,True,8067713919.0,1.0,4.0,0.6087449789047241,0.0009832013320057302,0.0005238874665183765,104161536.0,16760533.0,0.8817191123962402,21356454346752.0,1.8615127171842898
51156220,8067715860.0,11902895104.0,1.4573066179054819,2712774901760.0,True,8067715860.0,1.0,4.0,0.605928361415863,0.0020087953845588213,0.0012668287240240746,22016100.0,11880879104.0,0.93845534324646,2712774901760.0,2.4536502071227044
51156505,8067717129.0,217239280.0,1.451730413677001,57949783326720.0,True,8067717129.0,1.0,4.0,0.5327208042144775,0.00098145418815292,0.0005134883806320505,204413424.0,12825859.0,0.7856186628341675,57949783326720.0,1.7260164072432385
51156795,8067718857.0,39615068.0,1.438331865648279,1140176977920.0,True,8067718857.0,1.0,4.0,0.40824899077415466,0.0012779858673939595,0.0005786041846640279,24494528.0,15120542.0,0.6679732799530029,1140176977920.0,0.8735074499031475
51157099,8067721170.0,2981806592.0,1.4779163293247484,8587693785088.0,True,8067721170.0,1.0,4.0,0.671165943145752,0.004213027699124642,0.00204096655547428,4458131.0,2977348608.0,0.8982526063919067,8587693785088.0,2.8549417117624603
51157397,8067722600.0,13575552000.0,1.453605148736718,8476806873088.0,True,8067722600.0,1.0,4.0,0.6974300742149353,0.00262739945745165,0.0015950216729071483,28758092.0,13546793984.0,0.8761326670646667,8476806873088.0,2.4342954175844445
51157679,8067724176.0,1077330560.0,1.4883410907756875,2697992077312.0,True,8067724176.0,1.0,4.0,0.6358062028884888,0.0009881330205916072,0.0006019522473030261,309067200.0,768263424.0,0.938798725605011,2697992077312.0,0.4254605903490928
51157976,8067725692.0,56382552.0,1.4754063617883388,3516590981120.0,True,8067725692.0,1.0,4.0,0.26895132660865784,0.002302783463855408,0.0009229755046736701,23325.646484375,56359224.0,0.5793711543083191,3516590981120.0,2.0372151695764313
51158279,8067727717.0,1377795584.0,1.4914541073975411,7994448805888.0,True,8067727717.0,1.0,4.0,0.5634374022483826,0.001820228374690267,0.00096515163283594,1170852992.0,206942608.0,0.892091691493988,7994448805888.0,0.8215754091724389
51158562,8067729192.0,20067649536.0,1.4472413908523913,2001337581568.0,True,8067729192.0,1.0,4.0,0.8612698316574097,0.00260036185387914,0.0016977688401484416,1482760.625,20066166784.0,0.977824330329895,2001337581568.0,0.2771331536312827
51158873,8067731606.0,78111285248.0,1.4313766054633223,21812809302016.0,True,8067731606.0,1.0,4.0,0.6554165482521057,0.003950546926427475,0.0027573270144993353,147904.078125,78111137792.0,0.8483206629753113,21812809302016.0,1.6375587126879294
51159187,8067733000.0,166450768.0,1.4386798829189922,2431901237248.0,True,8067733000.0,1.0,4.0,0.29590436816215515,0.0012380914218514212,0.0006288557682299769,94126112.0,72324656.0,0.8334847688674927,2431901237248.0,2.4170831411431535
51159516,8067735352.0,91958768.0,1.4878600799920223,3487025332224.0,True,8067735352.0,1.0,4.0,0.25036779046058655,0.002480649664268469,0.0010347003588514446,84370648.0,7588122.0,0.8553701043128967,3487025332224.0,1.0388976765013112
51159785,8067736670.0,9079826432.0,1.4746802461350814,36909581598720.0,True,8067736670.0,1.0,4.0,0.22745440900325775,0.0020644816158831617,0.001210586834491373,15683.7646484375,9079811072.0,0.5725316405296326,36909581598720.0,2.4056967959025197
51160101,8067739375.0,10463535.0,1.468804623251886,1435854438400.0,True,8067739375.0,1.0,4.0,0.5361878275871277,0.0009916140684375638,0.00046823154941987087,7502134.5,2961400.0,0.918665885925293,1435854438400.0,2.5439966155230973
51160409,8067741602.0,36228684.0,1.4831352518461371,1578149216256.0,True,8067741602.0,1.0,4.0,0.4911411702632904,0.0016232934693903038,0.0006774515235664931,29828988.0,6399697.0,0.837417483329773,1578149216256.0,2.4352123439477587
51160674,8067743080.0,2072218112.0,1.4798212452069448,1130937057280.0,True,8067743080.0,1.0,4.0,0.4689411520957947,0.0024857139304842605,0.001282601591687872,159654368.0,1912563712.0,0.6774194836616516,1130937057280.0,0.7813950993839229
51160978,8067744941.0,36094468.0,1.4634886814609516,9047802642432.0,True,8067744941.0,1.0,4.0,0.68682861328125,0.0015777030591487926,0.0006672276418759922,7187.67138671875,36087280.0,0.9883737564086914,9047802642432.0,2.6875407319622595
51161283,8067747195.0,45075240.0,1.458188680249474,914729402368.0,True,8067747195.0,1.0,4.0,0.828579843044281,0.0011147352428354542,0.000538052721093205,40926736.0,4148503.0,0.9929898977279663,914729402368.0,0.627020239686545
51161532,8067748160.0,81586312.0,1.4629899669144408,1435854438400.0,True,8067748160.0,1.0,4.0,0.9969456195831299,0.0014571800581896321,0.0006616957135184052,79877720.0,1708588.625,0.9989724159240723,1435854438400.0,1.8191319705450961
51161797,8067749406.0,10741556.0,1.4411671176779688,24419760078848.0,True,8067749406.0,1.0,4.0,0.2022605538368225,0.000768194124301276,0.0003707791552021388,7040327.5,3701228.25,0.869071900844574,24419760078848.0,1.4216036456836767
51162090,8067751271.0,293024416.0,1.451740064784301,1193768517632.0,True,8067751271.0,1.0,4.0,0.8150277137756348,0.0013391272899712918,0.0006680498145609097,168785872.0,124238544.0,0.9954269528388977,1193768517632.0,0.49865810554213863
51162376,8067752887.0,57202400.0,1.4501440505598158,3862139502592.0,True,8067752887.0,1.0,4.0,0.8972479104995728,0.0010835848668039412,0.0005213121022604178,30515002.0,26687404.0,0.9990190267562866,3862139502592.0,2.999617937981015
51162670,8067754690.0,2446042368.0,1.4681476792318704,962775285760.0,True,8067754690.0,1.0,4.0,0.8397098183631897,0.0007040307054743661,0.0004938264816586927,18444236.0,2427598080.0,0.9041659832000732,962775285760.0,0.3429969723277661
51162994,8067757239.0,106787176.0,1.4737524436309353,1385958866944.0,True,8067757239.0,1.0,4.0,0.9971404671669006,0.004073175220311781,0.0014822161907748225,75891240.0,30895940.0,0.996122419834137,1385958866944.0,0.7338261154670911
51163298,8067759287.0,24174212.0,1.46923020560748,1605868978176.0,True,8067759287.0,1.0,4.0,0.9955044984817505,0.0012635384689794824,0.0005678658337093535,13286403.0,10887809.0,0.9983140230178833,1605868978176.0,3.125512220611786
51163586,8067760850.0,6931033.0,1.4462253124378166,65389228720128.0,True,8067760850.0,1.0,4.0,0.9574347138404846,0.0003981378239203301,0.00022209343075558846,3090367.75,3840665.0,0.990010678768158,65389228720128.0,2.7473135184163247
51163905,8068116457.0,6846583808.0,1.5210671569178156,3664419225600.0,True,8068116457.0,1.0,4.0,0.3074432909488678,0.0021360750449255397,0.0012692183665013739,4238880768.0,2607703040.0,0.8214654326438904,3664419225600.0,2.1159327519189386
51164207,8068117684.0,2565621760.0,1.551629678451329,2088192835584.0,True,8068117684.0,1.0,4.0,0.2758525013923645,0.0013120849858617165,0.000744925355551178,2454304512.0,111317368.0,0.823101282119751,2088192835584.0,0.35650579037816577
51164508,8068119359.0,545250304.0,1.495742011974567,1402590724096.0,True,8068119359.0,1.0,4.0,0.6088685393333435,0.0007279730673928425,0.00046482354548213603,29920700.0,515329600.0,0.9599340558052063,1402590724096.0,1.5204557911316192
51164827,8068121451.0,88456448.0,1.5096900884059212,1469118152704.0,True,8068121451.0,1.0,4.0,0.9641062617301941,0.001478797428482462,0.0006706736010566815,52765368.0,35691080.0,0.979183554649353,1469118152704.0,0.8743330298410721
51165127,8068123408.0,179115248.0,1.5321317696188026,3915727241216.0,True,8068123408.0,1.0,4.0,0.7577210664749146,0.0006183023827228958,0.0003644539976126279,88755568.0,90359680.0,0.9783143997192383,3915727241216.0,2.2376707721944773
51165425,8068125020.0,34523240.0,1.4977786027888147,9494919643136.0,True,8068125020.0,1.0,4.0,0.35319072008132935,0.001095328688767135,0.0005299909511292284,21494924.0,13028313.0,0.7086255550384521,9494919643136.0,2.744398155971015
51165702,8068126389.0,1095389568.0,1.512225703886577,1227032231936.0,True,8068126389.0,1.0,4.0,0.23347383737564087,0.002435092258412703,0.001140846388425535,775986944.0,319402592.0,0.4109515845775604,1227032231936.0,1.2173525058800494
51166003,8068127717.0,56772592.0,1.4940700031581482,1851650867200.0,True,8068127717.0,1.0,4.0,0.7468812465667725,0.0008165828188606739,0.0004323672183497763,55498684.0,1273907.0,0.9900215268135071,1851650867200.0,2.429311311604361
51166315,8068129932.0,18891616.0,1.5268501259751717,1271383851008.0,True,8068129932.0,1.0,4.0,0.5662566423416138,0.0005886781988927505,0.0003064104227633288,7853829.5,11037786.0,0.9819715619087219,1271383851008.0,0.06877915617465788
51166584,8068131027.0,734438784.0,1.4995228366652498,2134392438784.0,True,8068131027.0,1.0,4.0,0.5066822171211243,0.0025255898052444227,0.001175587031152463,100522872.0,633915840.0,0.8785741329193115,2134392438784.0,0.5003650919323386
51166859,8068132782.0,3956238080.0,1.4914384929361044,925816913920.0,True,8068132782.0,1.0,4.0,0.47324636578559875,0.00272536295025687,0.0014889298286136915,2476253184.0,1479984640.0,0.8379555940628052,925816913920.0,1.1358881391892341
51167175,8068134681.0,11712578560.0,1.5379318065444063,1742619803648.0,True,8068134681.0,1.0,4.0,0.8465762734413147,0.0024083844150936933,0.0014334689150987932,92223792.0,11620355072.0,0.9515727162361145,1742619803648.0,2.36538452648199
51167468,8068136382.0,9908123648.0,1.5072882632253282,1003429494784.0,True,8068136382.0,1.0,4.0,0.6155080795288086,0.0022273480995287577,0.0013295009307907942,15689190.0,9892433920.0,0.9504504203796387,1003429494784.0,2.167698211923463
51167770,8068138142.0,645657472.0,1.511164717515626,1278775787520.0,True,8068138142.0,1.0,4.0,0.21850153803825378,0.001903096163600476,0.0009581433997657775,30105820.0,615551680.0,0.7319536805152893,1278775787520.0,0.9843784413506179
51168060,8068139531.0,296616128.0,1.5301490627655299,5991091929088.0,True,8068139531.0,1.0,4.0,0.9423841834068298,0.001241363170559211,0.0006294948279940432,159471136.0,137144992.0,0.9827015399932861,5991091929088.0,2.7012988884697178
51168376,8068141703.0,126427032.0,1.5155221078148546,15510675652608.0,True,8068141703.0,1.0,4.0,0.5158702731132507,0.0023032834670032236,0.0009626965923787642,100165712.0,26261316.0,0.7892273664474487,15510675652608.0,2.680768313310188
51168671,8068143212.0,744029952.0,1.514067844538539,1766643597312.0,True,8068143212.0,1.0,4.0,0.525570273399353,0.0019296963768384004,0.0009443684183256069,15504746.0,728525184.0,0.8478042483329773,1766643597312.0,1.1336481543963683
51168951,8068144551.0,3218275584.0,1.493030026693813,922121076736.0,True,8068144551.0,1.0,4.0,0.6184995174407959,0.0036780827663870736,0.0016903647583321759,12248408.0,3206027264.0,0.8583025336265564,922121076736.0,2.1743458614784643
51169235,8068146387.0,97791952.0,1.4988772130453785,1008973250560.0,True,8068146387.0,1.0,4.0,0.9847314357757568,0.002464967425633969,0.0009856708256663353,8415.80078125,97783544.0,0.9981864094734192,1008973250560.0,2.69858166520951
51169498,8068147985.0,449608800.0,1.4982496937261174,966471122944.0,True,8068147985.0,1.0,4.0,0.9712350964546204,0.002369615263488266,0.0010965465577659006,425248544.0,24360284.0,0.9792073965072632,966471122944.0,0.03293290595305586
51169793,8068149638.0,46046416.0,1.5055805925360164,5872812556288.0,True,8068149638.0,1.0,4.0,0.509391188621521,0.001920947710160741,0.0008133120973760585,32486576.0,13559840.0,0.9436021447181702,5872812556288.0,0.5744231410526163
51170094,8068151326.0,19170774.0,1.5206817252271931,8247640588288.0,True,8068151326.0,1.0,4.0,0.5992269515991211,0.001136657447495514,0.0004998137599889872,8384548.0,10786225.0,0.8962647914886475,8247640588288.0,0.3268190343643481
51170389,8068153292.0,7294810624.0,1.499059960260119,2441140502528.0,True,8068153292.0,1.0,4.0,0.6592233180999756,0.0022100534766877917,0.0013479412460980578,7829784.5,7286981120.0,0.9225125312805176,2441140502528.0,0.06605990641530805
51170694,8068155040.0,351761952.0,1.4869715877342555,4253884350464.0,True,8068155040.0,1.0,4.0,0.3553515374660492,0.0007117860857432718,0.00042874191927975844,262932496.0,88829464.0,0.8992360830307007,4253884350464.0,2.6253916068675163
51170986,8068156562.0,170830384.0,1.5116122594633192,1639132692480.0,True,8068156562.0,1.0,4.0,0.7341585159301758,0.0026615774009503368,0.0010850388764301183,150985024.0,19845360.0,0.8956279754638672,1639132692480.0,2.6593884560790317
51171306,8068158605.0,5344874.0,1.5059278213094855,1345303216128.0,True,8068158605.0,1.0,4.0,0.9929013252258301,0.0009696246005554295,0.0004282496679514034,3436.797607421875,5341437.0,0.9990301728248596,1345303216128.0,0.7018983426854853
51171612,8068160638.0,25736592.0,1.5250912464643345,2539076714496.0,True,8068160638.0,1.0,4.0,0.7596244812011719,0.001318741677179269,0.0005772468709909914,14024877.0,11711714.0,0.9675729870796204,2539076714496.0,2.318197839339639
51171933,8068162688.0,118132976.0,1.517101750193266,3588657250304.0,True,8068162688.0,1.0,4.0,0.557417094707489,0.0009186000043660025,0.0004867294484371522,92943000.0,25189974.0,0.9359654188156128,3588657250304.0,2.028041112253326
51172208,8068163570.0,13447328.0,1.4949235477543406,7033428901888.0,True,8068163570.0,1.0,4.0,0.7600319981575012,0.0012697510389481812,0.0005514140795939927,12764528.0,682799.4375,0.9660688042640686,7033428901888.0,1.0138642285706754
51172527,8068165487.0,1655526528.0,1.492762316662784,3159955341312.0,True,8068165487.0,1.0,4.0,0.2637580633163452,0.004791517949056334,0.001974425961807075,1120803328.0,534723072.0,0.676322340965271,3159955341312.0,1.6717690142608148
51172816,8068167524.0,32536960.0,1.5043856194345389,3562787307520.0,True,8068167524.0,1.0,4.0,0.6307179927825928,0.0009094881997982957,0.0004416405495431803,28600018.0,3936942.75,0.9837349057197571,3562787307520.0,0.5369948753555609
51173105,8068169364.0,6717393408.0,1.534968151310503,1774035533824.0,True,8068169364.0,1.0,4.0,0.18551324307918549,0.0019450098986405202,0.0011002373627898483,1692530.125,6715700736.0,0.637730598449707,1774035533824.0,2.3582014483898286
51173383,8068170723.0,8872576.0,1.5052551340202758,1190072549376.0,True,8068170723.0,1.0,4.0,0.5603089332580566,0.00043563365145201743,0.00023676013255615383,3500121.0,5372455.0,0.9569714069366455,1190072549376.0,1.726119871051588
51173671,8068172412.0,190113456.0,1.5264853556508138,1788819406848.0,True,8068172412.0,1.0,4.0,0.8752583861351013,0.001666889109940961,0.0007911209618453576,92903112.0,97210344.0,0.9931498169898987,1788819406848.0,0.8371280702014199
51173972,8068174150.0,24598052864.0,1.4948162741248177,10730957963264.0,True,8068174150.0,1.0,4.0,0.36880916357040405,0.004211929853164246,0.0024669541560657284,372.89013671875,24598052864.0,0.72311931848526,10730957963264.0,0.2969095715043726
51174250,8068175756.0,6261069.0,1.4889686253584267,8796530278400.0,True,8068175756.0,1.0,4.0,0.2421853393316269,0.0003689314558801469,0.00020861817664106423,1620.953857421875,6259447.5,0.8433136343955994,8796530278400.0,2.7979466023253474
51174517,8068478720.0,39895196.0,1.557091659277582,940600262656.0,True,8068478720.0,1.0,4.0,0.22949810326099396,0.002954235782137795,0.001116823409767738,36963348.0,2931848.5,0.706734836101532,940600262656.0,2.624130600091364
51174818,8068480130.0,319945280.0,1.5462522452781085,2102976708608.0,True,8068480130.0,1.0,4.0,0.9681241512298584,0.0015569035537756051,0.0007719838501910546,208733664.0,111211632.0,0.9870100617408752,2102976708608.0,1.9813626894050167
51175117,8068481732.0,653216512.0,1.5862083545735342,2500271800320.0,True,8068481732.0,1.0,4.0,0.6034229397773743,0.0008680756111232007,0.0005057768738275133,489423488.0,163793040.0,0.8435388803482056,2500271800320.0,0.3032903057391207
51175382,8068482856.0,651832768.0,1.5501554412401286,98314905190400.0,True,8068482856.0,1.0,4.0,0.9995041489601135,0.0015782277011883632,0.000803340002271417,332983488.0,318849248.0,0.9956761598587036,98314905190400.0,0.4063336342420892
51175666,8068484503.0,54837548.0,1.5775895665844009,2276681580544.0,True,8068484503.0,1.0,4.0,0.7740950584411621,0.0009638560517276903,0.00047636050634536803,26912766.0,27924784.0,0.9544908404350281,2276681580544.0,0.24913847030556052
51175959,8068486012.0,1790644224.0,1.5833436508922794,1753707708416.0,True,8068486012.0,1.0,4.0,0.40772154927253723,0.0008641191035506471,0.0005504464534887642,1377706112.0,412938144.0,0.8830897808074951,1753707708416.0,1.0589937569289947
51176252,8068487798.0,20395890.0,1.5653027632834164,990494064640.0,True,8068487798.0,1.0,4.0,0.7771118879318237,0.0012962028715269788,0.0005691670651977386,20395186.0,703.7400512695312,0.9307886958122253,990494064640.0,2.9788298351440745
51176544,8068489695.0,781588032.0,1.5684523407260156,8887062233088.0,True,8068489695.0,1.0,4.0,0.9129818677902222,0.0014937488543589983,0.0007677606294222819,485237472.0,296350592.0,0.9481848478317261,8887062233088.0,0.7584833918937532
51176825,8068490651.0,3416206336.0,1.5710879265309772,20177691344896.0,True,8068490651.0,1.0,4.0,0.2739201486110687,0.0017053346054763158,0.0010355448057758924,65132052.0,3351074304.0,0.5673636198043823,20177691344896.0,0.1631749592691653
51177106,8068492468.0,50604628.0,1.596466733033735,8367768076288.0,True,8068492468.0,1.0,4.0,0.6979434490203857,0.0008807683742886303,0.00044217828626832984,47348636.0,3255996.25,0.921977698802948,8367768076288.0,0.8820923494140998
51177403,8068493846.0,633251648.0,1.5429625816502548,2526141743104.0,True,8068493846.0,1.0,4.0,0.9545460939407349,0.003329767298441032,0.0014375396107924217,559214272.0,74037360.0,0.9926562309265137,2526141743104.0,2.786438550622897
51177713,8068495993.0,20159670.0,1.589019337791182,1354543136768.0,True,8068495993.0,1.0,4.0,0.759868860244751,0.0005337040085078871,0.0002834483381474254,12763979.0,7395689.5,0.9413919448852539,1354543136768.0,2.6688842232618186
51178022,8068498168.0,680833536.0,1.608538267397091,1206704406528.0,True,8068498168.0,1.0,4.0,0.6157115697860718,0.0032601613989241144,0.001388825901605345,422669664.0,258163856.0,0.9525569677352905,1206704406528.0,1.401355365599695
51178322,8068499875.0,151970752.0,1.5783493204126708,1175288676352.0,True,8068499875.0,1.0,4.0,0.8904111385345459,0.0009668456327963837,0.0005055061046669374,62784644.0,89186104.0,0.9880972504615784,1175288676352.0,0.8586697144687984
51178609,8068501812.0,15612093440.0,1.5713865506941778,909185646592.0,True,8068501812.0,1.0,4.0,0.3001794219017029,0.004137643335723613,0.0022605054976052945,20684.9375,15612072960.0,0.6854274868965149,909185646592.0,2.2844691704498947
51178905,8068503285.0,171998512.0,1.570061413967161,1829475057664.0,True,8068503285.0,1.0,4.0,0.7696518301963806,0.001473327165100117,0.0006771441675826461,159811088.0,12187429.0,0.9820065498352051,1829475057664.0,0.8277694558147725
51179193,8068505235.0,104363152.0,1.5329153809698481,922121076736.0,True,8068505235.0,1.0,4.0,0.8881067633628845,0.0008191053612944626,0.0004301674948587735,92954824.0,11408323.0,0.9746314883232117,922121076736.0,1.268510099365763
51179482,8068507127.0,5798611456.0,1.5891462250293804,4124534636544.0,True,8068507127.0,1.0,4.0,0.34522050619125366,0.0017947707715112277,0.001037373047750527,3897456896.0,1901154688.0,0.8563214540481567,4124534636544.0,0.6268203694467346
51179781,8068508881.0,332888192.0,1.5445156804491673,24277495578624.0,True,8068508881.0,1.0,4.0,0.7383233904838562,0.0015942996866816564,0.000749255930975983,298433280.0,34454896.0,0.9801471829414368,24277495578624.0,1.2919644259280363
51180088,8068511092.0,276640832.0,1.5975511544686438,2302551523328.0,True,8068511092.0,1.0,4.0,0.685930609703064,0.0007828656513025938,0.0004630485541762535,134909808.0,141731024.0,0.9123244881629944,2302551523328.0,2.254285967919373
51180368,8068512753.0,64741572.0,1.592093658861606,44524747358208.0,True,8068512753.0,1.0,4.0,0.9134702682495117,0.000647440002971894,0.00035852834390884546,57454276.0,7287296.5,0.9596410989761353,44524747358208.0,0.7170362829537137
51180649,8068513891.0,9620567.0,1.5738502458244263,1343455232000.0,True,8068513891.0,1.0,4.0,0.6405535936355591,0.0005036469893766304,0.0002686371408464521,5393405.0,4227162.0,0.9549008011817932,1343455232000.0,0.9729089389049463
51180942,8068515629.0,14374504448.0,1.5645024995613892,4013663453184.0,True,8068515629.0,1.0,4.0,0.5946968793869019,0.0017928120337932707,0.0011460397411089337,82710304.0,14291794944.0,0.8077729940414429,4013663453184.0,2.066623924861958
51181196,8068516985.0,8296059.5,1.6029538268008943,9542957006848.0,True,8068516985.0,1.0,4.0,0.3540489375591278,0.0005175808707627947,0.000271203799948062,3874915.5,4421144.0,0.906274139881134,9542957006848.0,0.11548819705312473
51181469,8068518299.0,180421840.0,1.5731286177756396,7796700479488.0,True,8068518299.0,1.0,4.0,0.4778991937637329,0.0016098294086273057,0.0007510818071384259,141738608.0,38683224.0,0.9038864374160767,7796700479488.0,1.4300674379440572
51181759,8068519743.0,1691441152.0,1.5973663631837902,2202767458304.0,True,8068519743.0,1.0,4.0,0.766336977481842,0.002529928774896619,0.0012126548062381935,945738368.0,745702912.0,0.9730548858642578,2202767458304.0,1.8732163780688065
51182048,8068521437.0,2195585280.0,1.5526934963587267,11689857646592.0,True,8068521437.0,1.0,4.0,0.29291874170303345,0.0024661013532092553,0.0012314709376926587,1629458688.0,566126592.0,0.7996625304222107,11689857646592.0,3.0781399111414562
51182329,8068522604.0,110500640.0,1.584117525464467,7177581887488.0,True,8068522604.0,1.0,4.0,0.8124499917030334,0.0015010224470084045,0.0007105607497925329,18244718.0,92255920.0,0.989051342010498,7177581887488.0,1.4744596701545882
51182617,8068523844.0,668669760.0,1.5969148319454827,7027884556288.0,True,8068523844.0,1.0,4.0,0.34594085812568665,0.0011106803312964935,0.0006130120003025535,188613968.0,480055840.0,0.7784386873245239,7027884556288.0,0.8151475369863964
51182910,8068525715.0,43068444.0,1.5665655475981293,8739239231488.0,True,8068525715.0,1.0,4.0,0.9365634918212891,0.0011389945596800071,0.0005453687384882656,29025742.0,14042703.0,0.9752353429794312,8739239231488.0,2.1819342726885362
51183216,8068527621.0,10538105856.0,1.5643736278647422,1073650401280.0,True,8068527621.0,1.0,4.0,0.7859628796577454,0.0013829056546332897,0.0009531899202158943,1.9221278429031372,10538105856.0,0.8553121089935303,1073650401280.0,1.324336081084331
51183500,8068529165.0,596566400.0,1.5966050290551403,1968073867264.0,True,8068529165.0,1.0,4.0,0.8173149228096008,0.0010004318075241998,0.000569049225632787,370360864.0,226205600.0,0.9637812972068787,1968073867264.0,1.6873245381879678
51183778,8068530504.0,42047804.0,1.5503028142732775,13494953967616.0,True,8068530504.0,1.0,4.0,0.9353569149971008,0.0010349467630591026,0.0004938041559143831,30412678.0,11635129.0,0.9847375154495239,13494953967616.0,0.6178590321156997
51184058,8068531957.0,87477344.0,1.5932079165842592,1901546438656.0,True,8068531957.0,1.0,4.0,0.832597553730011,0.0013912115107041676,0.0006385302467552342,83526984.0,3950361.25,0.9980656504631042,1901546438656.0,2.479066351301985
51184344,8068533716.0,362681984.0,1.5864009391246428,3318870704128.0,True,8068533716.0,1.0,4.0,0.6351321935653687,0.0019577122671227427,0.0009214328139494068,325004352.0,37677660.0,0.9192363619804382,3318870704128.0,0.5142012457702226
51184629,8068535311.0,84747800.0,1.586240216897357,2043841216512.0,True,8068535311.0,1.0,4.0,0.7642161846160889,0.0008342761040676482,0.000436636503706151,59235540.0,25512262.0,0.9169342517852783,2043841216512.0,1.4208233394842833
51184900,8068536459.0,723693248.0,1.5910561419992129,3880618033152.0,True,8068536459.0,1.0,4.0,0.7414997220039368,0.0031524459381613973,0.0013623147822842828,680311040.0,43382240.0,0.9164498448371887,3880618033152.0,3.0895739269656026
51185196,8068538310.0,1465488640.0,1.6105368726946736,1585541152768.0,True,8068538310.0,1.0,4.0,0.28389397263526917,0.003754920836436223,0.0016399006973258,1312748416.0,152740176.0,0.5758901834487915,1585541152768.0,1.734222272352045
